stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_partial_binary_fine_pitch_moe_source2020,2020,catboost_fine_pitch_binary_moe,0.2483397832840457,237.07938865303868,0.0,0.0,0.0,False
