stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_outcome_depthwise,2024,catboost_outcome,0.24787900174840682,771.7660328363074,0.00038231444473365656,0.0002738133465888796,0.0004776434537067989,False
