stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_tabiclv2_source2020_2021,2020,tabicl,0.24845054673416228,192.5835566341294,0.0,0.0,0.0,False
v5_tabiclv2_source2020_2021,2021,tabicl,0.24715009116031164,713.6984890731113,0.0,0.0,0.0,False
