stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_a50_behavioral_trackman_components,2022,catboost_outcome,0.24311679575415418,2426.8440491799993,-0.0019156656996563246,-0.002242600077564015,-0.0015907059821159085,True
v4_a50_behavioral_trackman_components,2024,catboost_outcome,0.24772583128006662,833.0815737337516,-0.0007141466920858328,-0.0008949833235040612,-0.0005509795290394395,True
