stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_lupi_hybrid_source21_a0,2021,catboost_teacher,0.24592630310842714,1205.32440324711,0.000603039454306041,0.000361752733101405,0.0008046278472396622,False
