stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_catboost_platoon_cfg01_support2223,2022,catboost,0.24324096269954443,2377.0105496518477,0.0,0.0,0.0,False
v3_catboost_platoon_cfg01_support2223,2023,catboost,0.25248810050962,0.0,0.0,0.0,0.0,False
