stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_kp50_kpl50_fpost23,2024,catboost,0.24801401378315874,717.7194791619268,0.0001680350977131383,0.00010032972172090684,0.0002366705016292878,False
