stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_current_state_c_support2223,2022,catboost_outcome,0.24305745630483033,2450.6595051420277,0.0,0.0,0.0,False
v4_current_state_c_support2223,2023,catboost_outcome,0.252050418169161,0.0,0.0,0.0,0.0,False
