stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_catboost_regularization_rolling,2022,catboost,0.24322571565334053,2383.1298406388314,-0.00021248574832060955,-0.00034710363232055006,-8.600407498737228e-05,True
v3_catboost_regularization_rolling,2023,catboost,0.2522605135180652,0.0,-0.0008742940493202608,-0.0011598154854415095,-0.0006354129091770018,True
