stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_numeric_cat_current_context_level_tmctx_seed42_early,2020,catboost_numeric,0.24814800389871408,314.12089743074745,0.0,0.0,0.0,False
v4_numeric_cat_current_context_level_tmctx_seed42_early,2021,catboost_numeric,0.24490469995022981,1615.727647336962,0.0,0.0,0.0,False
