stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_outcome_trackman_count_k200_support2223,2022,catboost_outcome,0.24308661271983162,2438.9577902561246,0.0,0.0,0.0,False
v4_outcome_trackman_count_k200_support2223,2023,catboost_outcome,0.25209088312997335,0.0,0.0,0.0,0.0,False
