stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_outcome_context_publicparam_primary24_support2223,2022,catboost_numeric,0.2430853500540307,2439.4645519824176,0.0,0.0,0.0,False
v4_outcome_context_publicparam_primary24_support2223,2023,catboost_numeric,0.251439113732627,0.0,0.0,0.0,0.0,False
