stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_outcome_b_trackman_stability_backtest,2022,catboost_outcome,0.24318045181810488,2401.29615136484,0.0,0.0,0.0,False
v4_outcome_b_trackman_stability_backtest,2023,catboost_outcome,0.25335346891023647,0.0,0.0,0.0,0.0,False
