stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_coarse3_e14k50_batter80_middle100,2024,catboost_outcome,0.24755361011768942,902.02328188137,3.952675996143588e-05,-9.532676084796348e-06,8.147494508298549e-05,False
