stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_catboost_platoon_cfg04,2024,catboost,0.24796305443804145,738.1189715934933,-3.3318133760528073e-05,-7.988391743863958e-05,1.7241149559476853e-05,False
