stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_handcells_e22cat,2024,catboost,0.2476954459113728,845.2451150287477,7.354887024950553e-06,-2.6078835588551232e-05,4.283469789768498e-05,False
