stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v2_lgbm_cfg07,2022,lgbm,0.24431958253855662,1944.1143302149521,-0.0007128789152538099,-0.001095719503782313,-0.00035859728238246685,True
v2_lgbm_cfg07,2023,lgbm,0.25366445052828784,0.0,0.004456112593381335,0.0035340124942368233,0.005587150866958068,False
v2_lgbm_cfg07,2024,lgbm,0.25073207674413417,0.0,0.002292098771981698,0.0019100286911849134,0.0027133390757023952,False
