stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_regime_expert_f_all_support22,2022,catboost_outcome,0.26637355065945456,0.0,0.023394638987399668,0.021569882871096926,0.025076951920919258,False
