stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_success_focused_outcome_w75_source,2020,catboost_outcome,0.2479898272963841,377.66351477598323,0.0,0.0,0.0,False
v5_success_focused_outcome_w75_source,2021,catboost_outcome,0.2452985655006426,1457.5021188353965,0.0,0.0,0.0,False
