stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_fine_pitch_joint_source2021,2021,catboost_fine_pitch_joint,0.24583059826133394,1243.771406280536,0.0,0.0,0.0,False
