stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_realmlp_binary_td,2024,realmlp,0.2480853266206892,689.1722973618508,0.0005886393170160775,0.0004822213431617096,0.0006998765399545488,False
