stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_kp50_kpl50_rolling,2022,catboost,0.24330241687155887,2352.346365134306,-0.00013578453010224244,-0.0002733046151308642,-2.5367674600436477e-06,True
v3_cat_kp50_kpl50_rolling,2023,catboost,0.25224455434880755,0.0,-0.0008902532185780178,-0.0011905830341888794,-0.0006444477153929001,True
