stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_trackmanrich_e14k50_batter80_middle100,2024,catboost_outcome,0.24750919678687963,919.8023448506731,1.0558763307019931e-05,-2.599308625698265e-05,4.6550923230378885e-05,False
