stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_outcome_handcells_rolling,2022,catboost_outcome,0.24310855368847306,2430.1519422343044,-0.001923907765337319,-0.0022556794465941796,-0.0016061110953244954,True
v3_cat_outcome_handcells_rolling,2023,catboost_outcome,0.25265978267425154,0.0,0.0034514447393450987,0.0025630154563501192,0.004555759212670964,False
