stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_reg_drop_pitcherid_rolling,2022,catboost,0.2431991307391666,2393.799502389615,-2.6584914173935527e-05,-6.662388319358753e-05,1.2725063906423713e-05,False
v3_cat_reg_drop_pitcherid_rolling,2023,catboost,0.2522372943424655,0.0,-2.3219175599776154e-05,-0.00011526339908545962,7.181332441531725e-05,False
