stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_tabm_piecewise_curve,2024,tabm_piecewise_outcome,0.24762516294499184,873.3800299782324,0.0001284756413187371,3.1044186638829754e-05,0.0002110031299178347,False
