stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_group_soft_alpha025_source,2020,catboost_group_soft,0.2478654501865306,427.6282186671532,0.0,0.0,0.0,False
v5_group_soft_alpha025_source,2021,catboost_group_soft,0.24819325317243907,294.63452039487635,0.0,0.0,0.0,False
