stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_rev_e14_typecountcells,2024,catboost_outcome,0.2476041320002553,881.798909714504,1.7542248006406548e-05,-1.9386455392284697e-05,5.24963605472902e-05,False
