stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_rev_allcount_w08,2024,catboost_outcome,0.2476272841342184,872.5308985093494,4.787304435601543e-05,7.342517273769028e-06,8.662821524968799e-05,False
