stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_scheme_middle_any,2024,catboost_outcome,0.24761856690009182,876.0204871447575,1.6272243585884434e-05,-2.0211849551537998e-05,4.6702808948344123e-05,False
