stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_reg_decay09,2024,catboost,0.24785631500661046,780.8477432960203,2.4628371816570925e-05,-9.48684176972136e-06,5.905469841839511e-05,False
