stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_fine_pitch_probability_features_source,2020,catboost_outcome,0.2480816061813097,340.79415180260366,0.0,0.0,0.0,False
v5_fine_pitch_probability_features_source,2021,catboost_outcome,0.24527911674426603,1465.3151650720008,0.0,0.0,0.0,False
