stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_sparse_c_backtest,2022,catboost_outcome,0.243092337440824,2436.6602151649763,0.0,0.0,0.0,False
v3_sparse_c_backtest,2023,catboost_outcome,0.25214324320089193,0.0,0.0,0.0,0.0,False
