stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_game_centered_brier_source,2020,catboost_game_centered_brier,0.24992284958723254,0.0,0.0,0.0,0.0,False
v5_game_centered_brier_source,2021,catboost_game_centered_brier,0.24955671071797894,0.0,0.0,0.0,0.0,False
