stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v4_outcome_all_call_components,2023,catboost_outcome,0.25214390688413224,0.0,0.0,0.0,0.0,False
v4_outcome_all_call_components,2024,catboost_outcome,0.24750774129925657,920.384989872558,0.0,0.0,0.0,False
