stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_cat_kp200_kpl50,2024,catboost,0.24788526246617335,769.2598101915582,1.8331995993358636e-06,-2.525510139791324e-05,2.921176235034073e-05,False
