stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_exact_c_multiseed_s7_source,2020,catboost_outcome,0.24812832015252723,322.0282410798636,0.0,0.0,0.0,False
v5_exact_c_multiseed_s7_source,2021,catboost_outcome,0.2453102229244847,1452.8190434903943,0.0,0.0,0.0,False
