stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_rev_allcount_seed21,2024,catboost_outcome,0.2476102286403956,879.3583688458173,2.6939698506439065e-05,-5.553107871998737e-06,6.419544268254897e-05,False
