stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_outcome_rev_count,2024,catboost_outcome,0.24759657630946644,884.8235219167999,9.986557217528196e-06,-2.592286785940574e-05,3.9538089049369895e-05,False
