stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v3_catboost_regularization_cfg07,2024,catboost,0.24805462719363106,701.4615590955841,0.00020864850818542554,0.00014744366346368127,0.0002747612034807748,False
