stage,validation_season,model,brier,competition_score,delta_vs_baseline,ci_low,ci_high,significant
v5_trackman_game_repeatability_source,2020,catboost_outcome,0.24784151909287166,437.24180439742577,0.0,0.0,0.0,False
v5_trackman_game_repeatability_source,2021,catboost_outcome,0.24515721422399606,1514.2864210632267,0.0,0.0,0.0,False
